product_id,project_id,project_name,product_name,row_number,duplicate_number,group_size,action
2263,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,68,2,4,DELETE
2264,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,72,2,4,DELETE
2265,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,76,3,4,DELETE
2266,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,80,3,4,DELETE
2267,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,84,4,4,DELETE
2268,882,"[Просчет] ООО ""МК-ИНТЕРТРЕЙД"" / Брелоки_значки 25-03-2025",Дизайн: индивидуальный дизайн,88,4,4,DELETE
2320,901,[Просчет-РФ] Мария Княгинина / скакалка_варежки _500/700/1000 27-03-2025,Аромадиффузор для автомобиля,25,1,2,KEEP
2321,901,[Просчет-РФ] Мария Княгинина / скакалка_варежки _500/700/1000 27-03-2025,Аромадиффузор для автомобиля,28,2,2,DELETE
2401,908,[Просчет-РФ] Настя Иллан / Сувенирное развитие коллекций Farforite,очки горнолыжные,15,1,2,KEEP
2402,908,[Просчет-РФ] Настя Иллан / Сувенирное развитие коллекций Farforite,очки горнолыжные,16,2,2,DELETE
2428,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,"Материал: нейлон 190Т
Размер: 37х58 см
Упаковка: мешочек 7,5х12 см + прозрачный пакет
Цвет: в соответствии с цветовой картой",4,1,3,KEEP
2430,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,"Материал: нейлон 190Т
Размер: 37х58 см
Упаковка: мешочек 7,5х12 см + прозрачный пакет
Цвет: в соответствии с цветовой картой",6,2,3,DELETE
2432,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,"Материал: нейлон 190Т
Размер: 37х58 см
Упаковка: мешочек 7,5х12 см + прозрачный пакет
Цвет: в соответствии с цветовой картой",8,3,3,DELETE
2429,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,Материал: оксфорд 210D,5,1,3,KEEP
2431,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,Материал: оксфорд 210D,7,2,3,DELETE
2433,919,[Просчет-РФ] Элина Казандж Ресо Лизинг / 28-03-2025,Материал: оксфорд 210D,9,3,3,DELETE
2443,930,[Просчет-РФ] Запрос от компании WAVIoT.,Флешка,4,1,2,KEEP
2444,930,[Просчет-РФ] Запрос от компании WAVIoT.,Флешка,5,2,2,DELETE
2470,931,[Просчет] Анжелика Колесникова / Металлические брелки с кожей (штамповка)_500шт 03-02-2025,Брелок,6,1,2,KEEP
2471,931,[Просчет] Анжелика Колесникова / Металлические брелки с кожей (штамповка)_500шт 03-02-2025,Брелок,8,2,2,DELETE
2474,931,[Просчет] Анжелика Колесникова / Металлические брелки с кожей (штамповка)_500шт 03-02-2025,Брелок,14,1,2,KEEP
2475,931,[Просчет] Анжелика Колесникова / Металлические брелки с кожей (штамповка)_500шт 03-02-2025,Брелок,15,2,2,DELETE
2500,935,[Просчет-РФ] Мерч для проекта с Лемана Про,ручка,28,1,2,KEEP
2501,935,[Просчет-РФ] Мерч для проекта с Лемана Про,ручка,30,2,2,DELETE
2560,942,[Просчет-РФ] Мария Княгинина / Иллан спортивное полотенце_100/300/500_Kept_КГИ_ММ 03-02-2025,"Дизайн: лого на петельке, фабричный мешочек",5,1,2,KEEP
2561,942,[Просчет-РФ] Мария Княгинина / Иллан спортивное полотенце_100/300/500_Kept_КГИ_ММ 03-02-2025,"Дизайн: лого на петельке, фабричный мешочек",6,2,2,DELETE
2576,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,4,1,2,KEEP
2577,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,6,2,2,DELETE
2578,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,8,1,9,KEEP
2579,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,10,2,9,DELETE
2580,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,12,3,9,DELETE
2581,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,14,4,9,DELETE
2582,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,16,5,9,DELETE
2583,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,18,6,9,DELETE
2586,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,24,7,9,DELETE
2587,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,26,8,9,DELETE
2588,946,[Просчет] Александр Шиллер / Подборка тарелок с узорами 04-02-2025,Дизайн: сток,28,9,9,DELETE
2647,961,[Просчет-РФ] Анна Русакова Иллан / Каталог ВТБ 05-02-2025,"Дизайн: выкрас в заданный пантон, нанесение лого шелкографией",26,1,2,KEEP
2648,961,[Просчет-РФ] Анна Русакова Иллан / Каталог ВТБ 05-02-2025,"Дизайн: выкрас в заданный пантон, нанесение лого шелкографией",27,2,2,DELETE
2627,961,[Просчет-РФ] Анна Русакова Иллан / Каталог ВТБ 05-02-2025,Дизайн: лазерная гравировка,6,1,2,KEEP
2628,961,[Просчет-РФ] Анна Русакова Иллан / Каталог ВТБ 05-02-2025,Дизайн: лазерная гравировка,7,2,2,DELETE
2756,973,[Просчет-РФ] Ольга Стародубцева Иллан / Расчет_лента с бейджем_680_ГПБА_КГИ_ММ 20-02-2025,картхолдер с лентой,4,1,2,KEEP
2758,973,[Просчет-РФ] Ольга Стародубцева Иллан / Расчет_лента с бейджем_680_ГПБА_КГИ_ММ 20-02-2025,картхолдер с лентой,7,2,2,DELETE
2757,973,[Просчет-РФ] Ольга Стародубцева Иллан / Расчет_лента с бейджем_680_ГПБА_КГИ_ММ 20-02-2025,картхолдер с лентой (альтернативный способ доставки),5,1,2,KEEP
2759,973,[Просчет-РФ] Ольга Стародубцева Иллан / Расчет_лента с бейджем_680_ГПБА_КГИ_ММ 20-02-2025,картхолдер с лентой (альтернативный способ доставки),8,2,2,DELETE
2810,987,[Просчет] Екатерина Мишина Иллан / Повербанк Газмпромбанк Автолизинг 21-02-2025,"Дизайн: Фабричный цвет, нанесение одноцветного лого, УФ-печать",5,1,2,KEEP
2811,987,[Просчет] Екатерина Мишина Иллан / Повербанк Газмпромбанк Автолизинг 21-02-2025,"Дизайн: Фабричный цвет, нанесение одноцветного лого, УФ-печать",6,2,2,DELETE
2902,1014,[Просчет-РФ] Запрос № 37564,бутылка алюминиевая,4,1,2,KEEP
2903,1014,[Просчет-РФ] Запрос № 37564,бутылка алюминиевая,5,2,2,DELETE
2908,1017,[Просчет] Александр Эйнгорн / подставочки деревянные 25-02-2025,"Bluetooth колонка,LED подсветка,type-c",4,1,2,KEEP
2910,1017,[Просчет] Александр Эйнгорн / подставочки деревянные 25-02-2025,"Bluetooth колонка,LED подсветка,type-c",6,2,2,DELETE
2909,1017,[Просчет] Александр Эйнгорн / подставочки деревянные 25-02-2025,"Bluetooth колонка,RGB подсветка,type-c",5,1,2,KEEP
2911,1017,[Просчет] Александр Эйнгорн / подставочки деревянные 25-02-2025,"Bluetooth колонка,RGB подсветка,type-c",7,2,2,DELETE
2965,1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",Холдер,27,1,4,KEEP
2966,1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",Холдер,28,2,4,DELETE
2967,1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",Холдер,29,3,4,DELETE
2968,1022,"[Просчет] Екатерина Литвина / Расчет _сумки, колонки, корзины _ 100 шт_ Балтика _КГИ_Мегамаинд 26-02-2025",Холдер,30,4,4,DELETE
3082,1043,[Просчет] Ольга Стародубцева Иллан / тендер_12-13371_Сбер_КГИ_ММ 27-02-2025,Кружка стеклянная с двойными стенками,63,1,2,KEEP
3083,1043,[Просчет] Ольга Стародубцева Иллан / тендер_12-13371_Сбер_КГИ_ММ 27-02-2025,Кружка стеклянная с двойными стенками,64,2,2,DELETE
3172,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Бейдж без ленты,5,1,2,KEEP
3174,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Бейдж без ленты,8,2,2,DELETE
3176,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Ремувка,11,1,2,KEEP
3177,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Ремувка,13,2,2,DELETE
3181,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Шнурок-брелок,23,1,2,KEEP
3182,1073,[Просчет-РФ] Полина / Велком пак на ивент - 700 шт 04-12-2024,Шнурок-брелок,25,2,2,DELETE
3281,1091,[Просчет-РФ] Елизавета Постных Иллан / Иллан/ТБанк/ Компрессор/сумка/перчатки/набор для ремонта шин/налобный фонарик_1000/2000/3000 06-12-2024,Дизайн: без нанесения,29,1,2,KEEP
3282,1091,[Просчет-РФ] Елизавета Постных Иллан / Иллан/ТБанк/ Компрессор/сумка/перчатки/набор для ремонта шин/налобный фонарик_1000/2000/3000 06-12-2024,Дизайн: без нанесения,32,2,2,DELETE
3341,1103,[Просчет-РФ] Елена Варенова / Иллан/ Отвертки_3.5/5/10/30/35_Самолет 10-12-2024,"коробка с отвертками (цены примерные, точные после предоставления размера)",4,1,2,KEEP
