ID_Оффера,ID_Товара,ID_Проекта,Название_Проекта,Quantity_OLD,Маршрут,Price_USD,Price_RUB
11721,4239,1353,[Просчет] VinylRussia,5000,Доставка ЖД,4.44,433.28
11722,4240,1353,[Просчет] VinylRussia,5000,Доставка ЖД,6.08,593.84
11723,4241,1353,[Просчет] VinylRussia,5000,Доставка ЖД,5.61,547.94
11724,4242,1353,[Просчет] VinylRussia,5000,Доставка ЖД,8.37,817.02
11725,4243,1353,[Просчет] VinylRussia,5000,Доставка ЖД,5.1,497.85
11726,4244,1353,[Просчет] VinylRussia,5000,Доставка ЖД,6.67,650.61
11727,4245,1353,[Просчет] VinylRussia,5000,Доставка ЖД,2.43,237.32
11728,4246,1353,[Просчет] VinylRussia,5000,Доставка ЖД,25.0,2500.0
11729,4247,1354,[Просчет] игрушки,1000,Доставка ЖД,50.52,4930.47
11730,4247,1354,[Просчет] игрушки,1000,Доставка АВИА,55.01,5368.5
11731,4248,1355,[Просчет] Екатерина Литвина Иллан / Часы вип ГПН - 25-30 шт 21-10-2024,300,Доставка ЖД,318.34,31069.54
11732,4249,1355,[Просчет] Екатерина Литвина Иллан / Часы вип ГПН - 25-30 шт 21-10-2024,300,Доставка ЖД,487.68,47597.82
11733,4250,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,67.57,5571.72
11734,4251,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,47.45,4772.26
11735,4252,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,50.83,5101.45
11736,4253,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,45.024,4394.38
11737,4254,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,37.199,3630.61
11738,4255,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,40.421,3945.1
11739,4256,1357,[Просчет] Мерч для 2Гис,50000,Доставка ЖД,8.23,803.63
11740,4257,1358,[Просчет] Мерч для 2Гис,8000,Доставка ЖД,42.2,4118.83
11741,4258,1358,[Просчет] Мерч для 2Гис,8000,Доставка ЖД,29.24,2853.73
11742,4259,1358,[Просчет] Мерч для 2Гис,6000,Доставка ЖД,22.85,2230.28
11743,4260,1358,[Просчет] Мерч для 2Гис,6000,Доставка ЖД,8.82,861.13
11744,4261,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,9.9,901.9
11745,4262,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,32.37,3430.98
11746,4263,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,30.58,3241.98
11747,4264,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,7.71,817.02
11748,4265,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,5.23,554.28
11750,4267,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,1.45,153.38
11751,4268,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,0.29,30.86
11752,4269,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,6.76,717.08
11753,4270,1358,[Просчет] Мерч для 2Гис,8000,Доставка ЖД,14.01,1484.72
11754,4271,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,20.65,1996.0
11755,4272,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,2.98,316.11
11756,4273,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,8.51,901.99
11757,4274,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,9.25,953.06
11758,4275,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,8.11,859.16
11759,4276,1358,[Просчет] Мерч для 2Гис,30000,Доставка ЖД,2.36,250.42
11760,4277,1358,[Просчет] Мерч для 2Гис,3000,Доставка ЖД,35.28,3740.05
11761,4278,1358,[Просчет] Мерч для 2Гис,1000,Доставка ЖД,5.37,569.17
11762,4279,1358,[Просчет] Мерч для 2Гис,5000,Доставка ЖД,119.16,12319.27
11763,4279,1358,[Просчет] Мерч для 2Гис,10000,Доставка ЖД,115.17,11907.12
11764,4280,1359,[Просчет] Re: Алексей / таблетницы 4life,5000,Доставка ЖД,1.1,106.8
11765,4280,1359,[Просчет] Re: Алексей / таблетницы 4life,5000,Доставка АВИА,1.3,130.9
11766,4281,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,2.41,235.28
11767,4281,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,3.04,296.68
11768,4282,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,2.0,195.24
11769,4282,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,2.63,256.8
11770,4283,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,2.21,215.38
11771,4283,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,3.6,351.2
11772,4284,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,3.16,308.77
11773,4284,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,4.03,393.01
11774,4285,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,2.28,222.46
11775,4285,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,2.96,288.69
11776,4286,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка ЖД,1.68,163.94
11777,4286,1360,[Просчет] ООО Хэдкорн / Черкизово 21-10-2024,80000,Доставка АВИА,1.78,173.73
11778,4287,1361,[Просчет] Якитория магниты на холодильник,750000,Доставка ЖД,0.66,61.0
11779,4287,1361,[Просчет] Якитория магниты на холодильник,1000000,Доставка ЖД,0.64,60.0
11780,4287,1361,[Просчет] Якитория магниты на холодильник,1500000,Доставка ЖД,0.63,59.0
11781,4288,1361,[Просчет] Якитория магниты на холодильник,750000,Доставка ЖД,0.39,38.0
11782,4288,1361,[Просчет] Якитория магниты на холодильник,1000000,Доставка ЖД,0.37,35.0
11783,4288,1361,[Просчет] Якитория магниты на холодильник,1500000,Доставка ЖД,0.34,33.0
11784,4289,1361,[Просчет] Якитория магниты на холодильник,750000,Доставка ЖД,0.82,77.0
11785,4289,1361,[Просчет] Якитория магниты на холодильник,1000000,Доставка ЖД,0.77,73.0
11786,4289,1361,[Просчет] Якитория магниты на холодильник,1500000,Доставка ЖД,0.7,66.0
11787,4290,1362,[Просчет] слаймы,400000,Доставка ЖД,0.67,65.88
11788,4290,1362,[Просчет] слаймы,400000,Доставка ЖД долгое,0.59,57.03
11789,4291,1362,[Просчет] слаймы,400000,Доставка ЖД,1.16,113.91
11790,4291,1362,[Просчет] слаймы,400000,Доставка ЖД долгое,1.01,97.97
11793,4292,1363,[Просчет] Винное казино 500шт,5000,Доставка ЖД,13.19,1213.3
11794,4292,1363,[Просчет] Винное казино 500шт,5000,Доставка АВИА,15.43,1419.75
11797,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,3000,Доставка ЖД,45.40372622592813,4903.602432400238
11798,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,3000,Доставка АВИА,49.51772622592814,5347.914432400239
11799,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,5000,Доставка ЖД,37.441932995830854,4043.7287635497323
11800,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,5000,Доставка АВИА,41.55593299583085,4488.040763549732
11801,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,10000,Доставка ЖД,36.4694438951757,3938.6999406789755
11802,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,10000,Доставка АВИА,40.5834438951757,4383.011940678975
11803,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,20000,Доставка ЖД,32.33324112567004,3491.9900415723646
11804,4293,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,20000,Доставка АВИА,36.44724112567004,3936.3020415723645
11807,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,3000,Доставка ЖД,39.055972801270606,4218.045062537225
11808,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,3000,Доставка АВИА,43.1699728012706,4662.357062537225
11809,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,5000,Доставка ЖД,37.441932995830854,4043.7287635497323
11810,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,5000,Доставка АВИА,41.55593299583085,4488.040763549732
11811,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,10000,Доставка ЖД,35.83466855270995,3870.1442036926746
11812,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,10000,Доставка АВИА,39.94866855270995,4314.4562036926745
11813,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,20000,Доставка ЖД,34.2375671530673,3697.6572525312686
11814,4294,1364,[Просчет] Наталья Брель Иллан / Расчет_Дождевик_Текстильный договор_Тендер_100-5000 шт_Ростелеком_ММ 03-09-2024,20000,Доставка АВИА,38.3515671530673,4141.9692525312685
11815,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,3000,Доставка ЖД,4.63,426.08
11816,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,3000,Доставка АВИА,4.77,438.68
11817,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,5000,Доставка ЖД,4.29,394.62
11818,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,5000,Доставка АВИА,4.43,407.21
11819,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,10000,Доставка ЖД,4.04,371.68
11820,4295,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,10000,Доставка АВИА,4.18,384.28
11821,4296,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,10000,Доставка ЖД,3.78,374.6
11822,4296,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,10000,Доставка АВИА,3.9,386.8
11823,4297,1367,[Просчет] запрос,1500,Доставка ЖД,58.57,5.0
11824,4298,1367,[Просчет] запрос,1500,Доставка ЖД,33.29,3.0
11825,4299,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,50000,Доставка ЖД,1.7,156.2
11826,4299,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,50000,Доставка АВИА,2.63,242.22
11827,4300,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,2.96,272.16
11828,4300,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,4.21,386.86
11829,4301,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,1.07,98.22
11830,4301,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,1.58,144.99
11831,4302,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,30000,Доставка ЖД,1.65,151.83
11832,4302,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,30000,Доставка АВИА,2.96,272.25
11835,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,11.13,1023.66
11836,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,16.74,1539.78
11837,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,11.02,1013.43
11838,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,16.63,1529.55
11839,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,10.94,1006.42
11840,4303,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,16.55,1522.54
11841,4304,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,7.3,647.1
11842,4304,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,9.1,804.5
11845,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,8.2,726.3
11846,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,8.8,784.9
11847,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,8.1,724.1
11848,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,8.8,782.7
11849,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,8.1,722.3
11850,4305,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,8.8,780.9
11853,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,32.8,3013.3
11854,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,35.6,3274.8
11855,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,32.7,3011.1
11856,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,35.6,3272.8
11857,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,32.7,3009.4
11858,4306,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,35.5,3270.8
11861,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,1.9,179.7
11862,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,2.4,218.4
11863,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,1.9,177.4
11864,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,2.3,216.1
11865,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,1.8,170.4
11866,4307,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,2.3,209.1
11867,4308,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,12.17,1119.45
11868,4308,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,13.32,1225.54
11869,4309,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,7.5,689.5
11870,4309,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,8.8,809.9
11871,4309,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,7.2,661.2
11872,4309,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,8.5,781.6
11873,4310,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,5.2,479.8
11874,4310,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,6.6,607.6
11875,4310,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,4.9,454.3
11876,4310,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,6.3,582.1
11879,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,2.3,210.5
11880,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,2.9,272.4
11881,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,2.2,205.5
11882,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,2.9,264.5
11883,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,2.2,198.5
11884,4311,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,2.8,260.5
11885,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,4.83,444.56
11886,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,5.73,527.14
11887,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,7000,Доставка ЖД,4.82,443.59
11888,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,7000,Доставка АВИА,5.72,526.17
11889,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,4.81,442.86
11890,4312,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,5.71,525.44
11891,4313,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,7.43,683.78
11892,4313,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,9.86,907.53
11893,4313,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,7.41,682.08
11894,4313,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,9.85,905.83
11895,4314,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,6.67,613.5
11896,4314,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,7.65,703.82
11897,4314,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,6.56,603.84
11898,4314,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,7.55,694.16
11899,4315,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,19.6,1803.6
11900,4315,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,23.04,2119.58
11901,4315,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,19.59,1801.9
11902,4315,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,23.02,2117.88
11903,4316,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,22.82,2099.26
11904,4316,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,28.06,2581.83
11905,4316,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,22.51,2071.02
11906,4316,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,27.76,2553.59
11907,4317,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,3.01,276.8
11908,4317,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,3.63,333.57
11911,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.4,32.1
11912,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.4,33.1
11913,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,0.3,29.8
11914,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,0.3,30.1
11915,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,0.3,29.1
11916,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,0.3,29.1
11917,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10,Доставка ЖД,1146.9,105511.4
11918,4318,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10,Доставка АВИА,1184.3,108951.9
11921,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.2,20.9
11922,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.3,22.2
11923,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,0.2,18.6
11924,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,0.2,19.9
11925,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,0.2,15.6
11926,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,0.2,16.9
11927,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,20000,Доставка ЖД,0.2,14.8
11928,4319,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,20000,Доставка АВИА,0.2,16.1
11931,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.3,23.4
11932,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.3,28.1
11933,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,0.2,21.1
11934,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,0.3,25.8
11935,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,0.2,18.1
11936,4320,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,0.3,22.8
11939,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.2,15.1
11940,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.2,15.9
11943,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,0.1,11.1
11944,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,0.1,12.1
11945,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,50000,Доставка ЖД,0.1,7.5
11946,4321,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,50000,Доставка АВИА,0.1,8.5
11949,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.1,9.2
11950,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.1,9.5
11951,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка ЖД,0.1,6.9
11952,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,5000,Доставка АВИА,0.1,7.2
11953,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка ЖД,0.1,5.2
11954,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,10000,Доставка АВИА,0.1,5.5
11955,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,200000,Доставка ЖД,0.1,2.3
11956,4322,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,200000,Доставка АВИА,0.1,3.1
11959,4323,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка ЖД,0.2,15.9
11960,4323,1368,[Просчет] Натали Леманн Иллан / МТС НГ_финал_КГИ_ММ 03-09-2024,3000,Доставка АВИА,0.2,17.1
