ID_Оффера,ID_Проекта,Название_Проекта,ID_Товара,Товар,Строка,Тираж_CSV,Тираж_БД,Новый_Тираж,Маршрут,URL
17136,2718,[Просчет-РФ] Кристина Егорова Иллан / Антистрес - 200 шт 20-03-2025,6255,Дизайн: сток,4,200,2000,200,Доставка АВИА,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM
17135,2718,[Просчет-РФ] Кристина Егорова Иллан / Антистрес - 200 шт 20-03-2025,6255,Дизайн: сток,4,200,2000,200,Доставка ЖД,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM
17138,2718,[Просчет-РФ] Кристина Егорова Иллан / Антистрес - 200 шт 20-03-2025,6256,Дизайн: сток,5,200,2000,200,Доставка АВИА,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM
17137,2718,[Просчет-РФ] Кристина Егорова Иллан / Антистрес - 200 шт 20-03-2025,6256,Дизайн: сток,5,200,2000,200,Доставка ЖД,https://docs.google.com/spreadsheets/d/192sPpu9ajaraIVo-Uhp2B0Pn6Oed_kvbNrh2WbBwFhM
10567,1211,[Просчет-РФ] Ирина ТМГ / Диодный светильник,3781,USB светильник,4,4500,45000,4500,Доставка ЖД,https://docs.google.com/spreadsheets/d/18cwZQjIM1i7LKrG7_6jk93X4_aG-V3nIwvV3afFc7ps
10568,1211,[Просчет-РФ] Ирина ТМГ / Диодный светильник,3782,USB светильник,5,4500,45000,4500,Доставка ЖД,https://docs.google.com/spreadsheets/d/18cwZQjIM1i7LKrG7_6jk93X4_aG-V3nIwvV3afFc7ps
10569,1211,[Просчет-РФ] Ирина ТМГ / Диодный светильник,3783,USB светильник,6,4510,45100,4510,Доставка ЖД,https://docs.google.com/spreadsheets/d/18cwZQjIM1i7LKrG7_6jk93X4_aG-V3nIwvV3afFc7ps
10570,1211,[Просчет-РФ] Ирина ТМГ / Диодный светильник,3784,USB светильник (альтернативный способ доставки),7,4510,45100,4510,Доставка ЖД,https://docs.google.com/spreadsheets/d/18cwZQjIM1i7LKrG7_6jk93X4_aG-V3nIwvV3afFc7ps
17184,2730,[Просчет] Полина Вальницкая / Расчет (Полиграфия)_Ежедневники_12 000 шт_Банк России / ЦБ РФ_КГИ_ММ 22-06-2025,6289,ежедневник,4,12000,120000,12000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1cT_lqjwQ_yrLVi3cwQuYfLtsET2OBbTpdzn1OMA5J7o
17183,2730,[Просчет] Полина Вальницкая / Расчет (Полиграфия)_Ежедневники_12 000 шт_Банк России / ЦБ РФ_КГИ_ММ 22-06-2025,6289,ежедневник,4,12000,120000,12000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1cT_lqjwQ_yrLVi3cwQuYfLtsET2OBbTpdzn1OMA5J7o
10884,1239,[Просчет-РФ] Запрос на водонепроницаемые чехлы!,3883,водонепроницаемый чехол,4,900,9000,900,Доставка АВИА,https://docs.google.com/spreadsheets/d/1kjTWBI-3wuhyM5fsOHSyXuuMzarRvPr_c7IijiEogZk
10883,1239,[Просчет-РФ] Запрос на водонепроницаемые чехлы!,3883,водонепроницаемый чехол,4,900,9000,900,Доставка ЖД,https://docs.google.com/spreadsheets/d/1kjTWBI-3wuhyM5fsOHSyXuuMzarRvPr_c7IijiEogZk
11965,1371,[Просчет] Рюкзак,4324,рюкзак-кенгуру для новорожденных,4,2000,20000,2000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1TB5oBfM1o76WKhpUK7DZ4EyBMWwoerLyO5IOlslS4dU
11966,1371,[Просчет] Рюкзак,4325,рюкзак-кенгуру для новорожденных,6,2000,20000,2000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1TB5oBfM1o76WKhpUK7DZ4EyBMWwoerLyO5IOlslS4dU
16789,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6148,Чехол для телефона со шнурком,4,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16788,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6148,Чехол для телефона со шнурком,4,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16795,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6149,Чехол для телефона,7,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16794,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6149,Чехол для телефона,7,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16801,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6150,Шнурок,10,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16800,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6150,Шнурок,10,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16807,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6151,Кабель для зарядки 3в1,13,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16806,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6151,Кабель для зарядки 3в1,13,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16813,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6152,Кабель для зарядки 3в1,16,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16812,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6152,Кабель для зарядки 3в1,16,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16819,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6153,Кабель для зарядки 3в1,19,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16818,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6153,Кабель для зарядки 3в1,19,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16825,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6154,Ланъярд-кабель,22,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16824,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6154,Ланъярд-кабель,22,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16831,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6155,Подушка-сумка,25,130,1300,130,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16830,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6155,Подушка-сумка,25,130,1300,130,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16833,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6156,Коврик для мышки,27,150,1500,150,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
16832,2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",6156,Коврик для мышки,27,150,1500,150,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
12484,1417,[Просчет] Федерация падел/ мячи и ракетки,4515,Ракетка,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12483,1417,[Просчет] Федерация падел/ мячи и ракетки,4515,Ракетка,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12486,1417,[Просчет] Федерация падел/ мячи и ракетки,4516,Ракетка,5,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12485,1417,[Просчет] Федерация падел/ мячи и ракетки,4516,Ракетка,5,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12488,1417,[Просчет] Федерация падел/ мячи и ракетки,4517,Мяч,6,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12487,1417,[Просчет] Федерация падел/ мячи и ракетки,4517,Мяч,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1c6q_0g4G64I63izGkCIwsqTAidnIWFxJGbeQ13q1cb8
12319,1403,[Просчет] Новогодние улыбки,4445,Термокружка/френчпресс,4,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12320,1403,[Просчет] Новогодние улыбки,4446,Ланчбокс,6,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12322,1403,[Просчет] Новогодние улыбки,4447,Ланчбокс,8,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12323,1403,[Просчет] Новогодние улыбки,4448,Органайзер,10,200,2000,200,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12324,1403,[Просчет] Новогодние улыбки,4449,Футболка,12,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12325,1403,[Просчет] Новогодние улыбки,4450,ПЗУ,14,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12326,1403,[Просчет] Новогодние улыбки,4451,Автомобильная визитка,16,30,300,30,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12327,1403,[Просчет] Новогодние улыбки,4452,Настольная игра QiYi MoFangGe Smart Puzzle Logic,18,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12328,1403,[Просчет] Новогодние улыбки,4453,Калькулятор Dowell с планшетом для письма,20,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12330,1403,[Просчет] Новогодние улыбки,4454,Гироскопический тренажер для кисти,22,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12332,1403,[Просчет] Новогодние улыбки,4455,Колонка,24,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12333,1403,[Просчет] Новогодние улыбки,4456,Пальчиковый скейтборд,26,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12334,1403,[Просчет] Новогодние улыбки,4457,Колонка портативная,28,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12335,1403,[Просчет] Новогодние улыбки,4458,Плюшевая игрушка,30,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12336,1403,[Просчет] Новогодние улыбки,4459,Футболочка на игрушку,32,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12337,1403,[Просчет] Новогодние улыбки,4460,Плюшевая игрушка,34,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12338,1403,[Просчет] Новогодние улыбки,4461,Плюшевая игрушка,36,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12339,1403,[Просчет] Новогодние улыбки,4462,Приставка,38,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12340,1403,[Просчет] Новогодние улыбки,4463,Вентилятор утка,40,300,3000,300,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12341,1403,[Просчет] Новогодние улыбки,4464,Увлажнитель,42,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12342,1403,[Просчет] Новогодние улыбки,4465,Головоломка орб,44,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12343,1403,[Просчет] Новогодние улыбки,4466,Ланчбокс,46,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
12344,1403,[Просчет] Новогодние улыбки,4467,Кубик-антистресс,48,200,2000,200,Доставка ЖД,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
11816,1365,[Просчет] Щербакова Ксюша / Браслеты вк 03-09-2024,4295,Браслет с шармами,4,300,3000,300,Доставка АВИА,https://docs.google.com/spreadsheets/d/1_KqDTea_3iMYCcleqqtURgq9YUp83da4YM5GIsevs4c
